Customer ID,Customer Name,Last Name,Date of Birth,Sales,Year,Outlet Type,City Type,Category of Goods,Region,Country,Segment,Sales Date,Order ID,Order Date,Ship Date,Ship Mode,State,Postal Code,Product ID,Sub-Category,Product Name,Quantity,Discount,Profit
CUST000601,Jennifer,Nguyen,1991-08-18,7428.68,2021,Medium,Village,Household Items,South,India,Corporate,2019-05-21,ORD000601,2022-03-29,2022-04-04,Second Class,Uttar Pradesh,226001,PROD000601,Utensils,Utensils - 586,5,0.07,1659.17
CUST000602,Julie,Adams,1991-09-29,6192.81,2019,Small,Tier 1,Dairy Products,West,India,Consumer,2019-09-14,ORD000602,2021-07-18,2021-07-23,Standard Class,Tamil Nadu,600001,PROD000602,Cheese,Cheese - 626,6,0.17,669.56
CUST000603,Joseph,Sanchez,1980-12-21,1075.78,2020,Large,Tier 1,Sessional Fruits & Vegetables,West,India,Corporate,2019-04-24,ORD000603,2021-09-20,2021-09-22,Second Class,Madhya Pradesh,462001,PROD000603,Tomatoes,Tomatoes - 526,8,0.14,161.99
CUST000604,Anthony,Jones,1983-12-11,969.31,2022,Large,Tier 1,Sessional Fruits & Vegetables,South,India,Consumer,2022-08-17,ORD000604,2020-01-01,2020-01-06,First Class,Rajasthan,302001,PROD000604,Apples,Apples - 787,10,0.17,205
CUST000605,Jennifer,Thompson,1965-03-04,31921.3,2019,Large,Tier 2,Household Items,East,India,Corporate,2021-07-29,ORD000605,2020-01-01,2020-01-08,First Class,Maharashtra,400001,PROD000605,Detergents,Detergents - 515,4,0.35,5833.36
CUST000606,Matthew,Francis,1984-05-15,11063.72,2022,Medium,Village,Sessional Fruits & Vegetables,North,India,Corporate,2022-08-12,ORD000606,2022-11-28,2022-12-02,Standard Class,Gujarat,380001,PROD000606,Apples,Apples - 481,4,0.06,1263.46
CUST000607,Timothy,Johnson,2003-04-04,45298.61,2019,Medium,Tier 2,Dairy Products,East,India,Consumer,2023-12-14,ORD000607,2019-11-27,2019-12-03,Same Day,Tamil Nadu,600001,PROD000607,Cheese,Cheese - 359,9,0.25,8953.95
CUST000608,Ashley,Bruce,2015-08-28,15902.06,2020,Large,Tier 2,Furniture,South,India,Corporate,2023-06-02,ORD000608,2023-12-04,2023-12-05,Standard Class,Uttar Pradesh,226001,PROD000608,Beds,Beds - 462,1,0.18,1580.99
CUST000609,Melinda,Mayer,1959-08-02,25586.31,2022,Large,Tier 2,Household Items,North,India,Consumer,2023-03-20,ORD000609,2022-06-20,2022-06-23,Same Day,Gujarat,380001,PROD000609,Utensils,Utensils - 660,8,0.14,6527.5
CUST000610,Michael,Hardin,1998-03-14,4382.41,2023,Large,Tier 1,Electric Appliances,North,India,Corporate,2021-03-09,ORD000610,2022-04-17,2022-04-23,Second Class,Delhi,110001,PROD000610,Microwaves,Microwaves - 856,5,0.02,1184.03
CUST000611,Luis,Garcia,1996-02-06,30852.89,2021,Small,Tier 2,Dairy Products,North,India,Corporate,2020-07-18,ORD000611,2019-05-21,2019-05-27,Standard Class,Delhi,110001,PROD000611,Butter,Butter - 746,4,0.1,4031.27
CUST000612,Pamela,Edwards,1988-08-06,34668.12,2021,Small,Village,Sessional Fruits & Vegetables,East,India,Consumer,2022-07-22,ORD000612,2023-08-08,2023-08-14,Standard Class,Karnataka,560001,PROD000612,Mangoes,Mangoes - 985,4,0.11,6616.05
CUST000613,Jacob,Landry,1962-10-09,16012.02,2023,Small,Tier 1,Fast Food,North,India,Consumer,2022-05-15,ORD000613,2020-07-24,2020-07-30,Same Day,Uttar Pradesh,226001,PROD000613,Fries,Fries - 390,6,0.23,3106.15
CUST000614,Matthew,Hunt,1985-12-05,7597.34,2020,Small,Village,Fast Food,East,India,Corporate,2022-07-25,ORD000614,2021-08-13,2021-08-18,First Class,Uttar Pradesh,226001,PROD000614,Sandwiches,Sandwiches - 818,6,0.22,673.54
CUST000615,Donald,Walker,1999-12-28,48927.55,2019,Medium,Tier 2,Dairy Products,North,India,Corporate,2023-02-08,ORD000615,2021-12-19,2021-12-20,Same Day,Uttar Pradesh,226001,PROD000615,Milk,Milk - 536,9,0.21,6645.92
CUST000616,Erik,Holmes,1986-05-31,12310.59,2022,Large,Tier 1,Furniture,West,India,Corporate,2021-01-25,ORD000616,2023-01-01,2023-01-08,Second Class,Rajasthan,302001,PROD000616,Tables,Tables - 116,5,0.47,1767.47
CUST000617,Benjamin,Rodriguez,2009-06-12,41324.79,2021,Medium,Tier 2,Electric Appliances,South,India,Consumer,2023-04-07,ORD000617,2020-07-05,2020-07-09,Same Day,Madhya Pradesh,462001,PROD000617,Refrigerators,Refrigerators - 845,2,0.24,5639.17
CUST000618,Holly,Berry,1979-05-18,30783.6,2022,Small,Tier 2,Furniture,South,India,Consumer,2022-12-21,ORD000618,2021-10-10,2021-10-16,First Class,West Bengal,700001,PROD000618,Tables,Tables - 275,2,0.17,3659.17
CUST000619,Mary,Beasley,1964-05-29,26412.98,2021,Small,Tier 1,Fast Food,East,India,Consumer,2022-01-08,ORD000619,2023-10-14,2023-10-18,Same Day,Karnataka,560001,PROD000619,Burgers,Burgers - 900,1,0.35,2106.06
CUST000620,Megan,Smith,1999-02-01,47779.8,2021,Large,Tier 2,Sessional Fruits & Vegetables,South,India,Consumer,2021-03-09,ORD000620,2020-01-29,2020-01-30,Second Class,Karnataka,560001,PROD000620,Apples,Apples - 140,8,0.34,7734.18
CUST000621,Tim,James,2004-01-18,20163.27,2022,Large,Tier 1,Sessional Fruits & Vegetables,South,India,Consumer,2022-04-07,ORD000621,2020-01-30,2020-01-31,Same Day,Karnataka,560001,PROD000621,Apples,Apples - 207,7,0.19,4203.37
CUST000622,Kelli,Huffman,2004-08-23,44221.15,2023,Small,Tier 2,Dairy Products,South,India,Consumer,2020-02-09,ORD000622,2020-10-13,2020-10-20,First Class,Karnataka,560001,PROD000622,Cheese,Cheese - 423,8,0.32,5996.23
CUST000623,Michael,Jones,1999-11-08,224.26,2019,Large,Tier 2,Furniture,South,India,Consumer,2021-09-06,ORD000623,2021-11-12,2021-11-16,First Class,Tamil Nadu,600001,PROD000623,Chairs,Chairs - 604,2,0.03,37.95
CUST000624,Eric,Patton,1959-05-09,27379.87,2019,Small,Tier 2,Dairy Products,West,India,Corporate,2021-05-20,ORD000624,2020-02-08,2020-02-12,Second Class,Delhi,110001,PROD000624,Milk,Milk - 156,10,0.29,5715.02
CUST000625,Betty,Peters,1971-10-27,45581.67,2019,Medium,Tier 1,Fast Food,North,India,Corporate,2022-10-06,ORD000625,2019-04-19,2019-04-23,Standard Class,Tamil Nadu,600001,PROD000625,Burgers,Burgers - 971,7,0.12,7414.27
CUST000626,Paul,Jackson,1997-04-05,21311.45,2020,Large,Tier 1,Dairy Products,East,India,Consumer,2021-08-01,ORD000626,2019-06-07,2019-06-09,Same Day,Rajasthan,302001,PROD000626,Milk,Milk - 266,3,0.04,5721.66
CUST000627,James,Martin,1991-05-29,20254.62,2020,Large,Tier 2,Furniture,East,India,Consumer,2023-09-19,ORD000627,2023-10-29,2023-11-01,Second Class,Maharashtra,400001,PROD000627,Tables,Tables - 646,6,0.45,1817.44
CUST000628,Melanie,Griffin,1993-05-01,39638.35,2020,Medium,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2020-08-22,ORD000628,2020-11-21,2020-11-28,Same Day,Delhi,110001,PROD000628,Tomatoes,Tomatoes - 559,2,0.34,3904.95
CUST000629,Aimee,Torres,1951-10-16,13946.36,2021,Small,Tier 2,Furniture,West,India,Consumer,2023-06-06,ORD000629,2021-06-03,2021-06-06,Second Class,Maharashtra,400001,PROD000629,Beds,Beds - 258,1,0.19,3059.39
CUST000630,Ruben,White,2011-04-07,44032.02,2020,Small,Tier 2,Household Items,East,India,Consumer,2023-09-05,ORD000630,2020-10-24,2020-10-28,Standard Class,Maharashtra,400001,PROD000630,Buckets,Buckets - 870,1,0.18,7693.35
CUST000631,Jeremy,Gates,1956-11-29,30622.65,2019,Large,Tier 2,Furniture,West,India,Consumer,2022-02-17,ORD000631,2020-08-03,2020-08-10,Standard Class,Tamil Nadu,600001,PROD000631,Chairs,Chairs - 421,6,0.34,2512.53
CUST000632,Susan,Wallace,1959-01-30,11388.46,2021,Small,Tier 2,Furniture,South,India,Consumer,2023-01-06,ORD000632,2023-05-06,2023-05-07,Same Day,Delhi,110001,PROD000632,Chairs,Chairs - 860,7,0.32,1151.16
CUST000633,David,Baker,1951-08-22,7134.99,2022,Large,Village,Furniture,South,India,Consumer,2023-08-20,ORD000633,2021-02-08,2021-02-15,First Class,Maharashtra,400001,PROD000633,Tables,Tables - 462,4,0.15,900.71
CUST000634,Lauren,Rogers,1990-02-18,28232.87,2023,Small,Tier 2,Fast Food,North,India,Consumer,2023-06-10,ORD000634,2020-09-08,2020-09-13,Standard Class,West Bengal,700001,PROD000634,Sandwiches,Sandwiches - 302,8,0.21,5105.46
CUST000635,Albert,Rivera,1988-05-28,24885.18,2021,Small,Tier 2,Sessional Fruits & Vegetables,East,India,Corporate,2020-05-22,ORD000635,2019-08-09,2019-08-14,Same Day,West Bengal,700001,PROD000635,Mangoes,Mangoes - 514,5,0.25,2664.04
CUST000636,Jesse,Clark,1981-09-08,7194.67,2019,Large,Tier 1,Electric Appliances,West,India,Consumer,2021-10-21,ORD000636,2019-12-18,2019-12-22,Second Class,Karnataka,560001,PROD000636,Fans,Fans - 844,7,0.36,703.23
CUST000637,Kristi,Andrews,1952-02-03,36240.15,2019,Large,Tier 2,Fast Food,West,India,Consumer,2021-03-12,ORD000637,2022-03-27,2022-04-02,Standard Class,Gujarat,380001,PROD000637,Burgers,Burgers - 945,5,0.27,3676.04
CUST000638,Catherine,Moore,2007-04-24,33927.7,2019,Small,Village,Electric Appliances,West,India,Corporate,2019-11-07,ORD000638,2023-02-09,2023-02-16,Second Class,Tamil Nadu,600001,PROD000638,Fans,Fans - 174,5,0.27,3058.55
CUST000639,Michael,Gibson,1973-11-10,40700.89,2023,Medium,Tier 1,Furniture,West,India,Corporate,2022-08-31,ORD000639,2020-06-25,2020-06-30,Second Class,Uttar Pradesh,226001,PROD000639,Sofas,Sofas - 416,3,0.23,4441.39
CUST000640,Brian,Oliver,1977-02-01,46530.02,2022,Medium,Tier 2,Dairy Products,South,India,Consumer,2021-06-19,ORD000640,2022-01-22,2022-01-28,Standard Class,Delhi,110001,PROD000640,Cheese,Cheese - 445,6,0.4,6684.19
CUST000641,Susan,Burke,2002-09-26,27845.75,2022,Small,Tier 1,Household Items,East,India,Corporate,2021-11-09,ORD000641,2023-07-09,2023-07-11,First Class,West Bengal,700001,PROD000641,Mops,Mops - 617,2,0.03,5155.87
CUST000642,Colin,Leon,1997-04-13,2564.84,2021,Small,Tier 2,Furniture,North,India,Corporate,2023-09-03,ORD000642,2023-05-11,2023-05-12,First Class,Delhi,110001,PROD000642,Beds,Beds - 895,3,0.44,250.74
CUST000643,Leonard,Gray,1986-03-18,15863.2,2023,Small,Tier 2,Fast Food,North,India,Corporate,2021-06-24,ORD000643,2020-02-15,2020-02-18,Same Day,West Bengal,700001,PROD000643,Sandwiches,Sandwiches - 838,3,0.33,3032.2
CUST000644,Mathew,Fisher,2004-06-06,11004.18,2022,Medium,Tier 2,Electric Appliances,South,India,Corporate,2020-07-20,ORD000644,2021-08-21,2021-08-23,Second Class,Tamil Nadu,600001,PROD000644,Refrigerators,Refrigerators - 621,4,0.14,2102.52
CUST000645,Michael,Morgan,1961-04-18,46253.13,2020,Large,Tier 1,Fast Food,East,India,Corporate,2020-08-12,ORD000645,2019-12-17,2019-12-20,Second Class,Gujarat,380001,PROD000645,Sandwiches,Sandwiches - 213,1,0.44,4982.96
CUST000646,Tiffany,Johnson,2006-04-22,16710.26,2022,Medium,Village,Fast Food,East,India,Corporate,2021-11-11,ORD000646,2020-08-24,2020-08-25,Standard Class,Punjab,160001,PROD000646,Burgers,Burgers - 664,1,0.29,2983.66
CUST000647,Jennifer,Gibbs,1958-08-01,38152.26,2020,Large,Tier 2,Furniture,West,India,Corporate,2023-09-01,ORD000647,2022-09-04,2022-09-10,Standard Class,Rajasthan,302001,PROD000647,Sofas,Sofas - 745,6,0.28,8046.61
CUST000648,Eric,Jackson,1964-01-15,35141.75,2022,Medium,Tier 1,Household Items,East,India,Corporate,2019-06-13,ORD000648,2019-09-27,2019-10-03,Same Day,Rajasthan,302001,PROD000648,Buckets,Buckets - 464,6,0.31,6421.24
CUST000649,Stephanie,Rodriguez,1974-02-17,11522.18,2019,Medium,Village,Dairy Products,South,India,Corporate,2023-12-14,ORD000649,2021-04-03,2021-04-10,First Class,Punjab,160001,PROD000649,Yogurt,Yogurt - 356,2,0.2,1552.1
CUST000650,Jesse,Alexander,2017-05-05,48793.85,2020,Large,Village,Sessional Fruits & Vegetables,North,India,Corporate,2019-01-07,ORD000650,2022-01-19,2022-01-21,First Class,Maharashtra,400001,PROD000650,Tomatoes,Tomatoes - 539,7,0.07,8409.01
CUST000651,Ricky,Lara,2006-09-07,30413.4,2021,Small,Village,Sessional Fruits & Vegetables,East,India,Consumer,2023-04-13,ORD000651,2023-01-08,2023-01-15,First Class,Gujarat,380001,PROD000651,Mangoes,Mangoes - 119,6,0.24,6719.24
CUST000652,Luis,Shaffer,1996-04-27,30438.32,2020,Large,Tier 2,Dairy Products,South,India,Corporate,2019-01-27,ORD000652,2021-08-01,2021-08-02,First Class,Gujarat,380001,PROD000652,Yogurt,Yogurt - 761,5,0.49,3830.68
CUST000653,Brandon,Rogers,1953-11-08,45675.36,2020,Small,Village,Dairy Products,South,India,Corporate,2020-04-17,ORD000653,2022-02-05,2022-02-12,First Class,Uttar Pradesh,226001,PROD000653,Milk,Milk - 118,9,0.31,9247.1
CUST000654,Michael,Boyd,1988-03-12,44921.93,2020,Small,Village,Household Items,North,India,Corporate,2021-04-12,ORD000654,2019-10-05,2019-10-06,Standard Class,Karnataka,560001,PROD000654,Mops,Mops - 102,4,0.29,6432.82
CUST000655,Rhonda,Anderson,1957-12-10,12171.55,2019,Medium,Tier 2,Household Items,West,India,Consumer,2020-05-22,ORD000655,2021-02-20,2021-02-27,Second Class,Uttar Pradesh,226001,PROD000655,Buckets,Buckets - 922,1,0.5,1650.99
CUST000656,Adam,Mckinney,2003-01-21,17071.33,2021,Large,Tier 1,Household Items,West,India,Consumer,2020-02-03,ORD000656,2022-03-04,2022-03-10,Same Day,Punjab,160001,PROD000656,Detergents,Detergents - 378,2,0.1,2491.91
CUST000657,Karen,Larson,1968-01-30,12598.58,2023,Small,Tier 1,Electric Appliances,East,India,Corporate,2022-11-04,ORD000657,2021-07-22,2021-07-25,Standard Class,Madhya Pradesh,462001,PROD000657,Refrigerators,Refrigerators - 879,8,0.23,1137.29
CUST000658,Mary,Martinez,2007-03-21,40794.83,2021,Small,Tier 1,Sessional Fruits & Vegetables,North,India,Consumer,2023-10-04,ORD000658,2020-09-18,2020-09-24,Standard Class,Tamil Nadu,600001,PROD000658,Carrots,Carrots - 455,6,0.49,3035.86
CUST000659,Mallory,Guzman,2011-08-25,18254.13,2020,Medium,Tier 1,Furniture,South,India,Consumer,2020-04-01,ORD000659,2023-06-06,2023-06-08,First Class,Gujarat,380001,PROD000659,Sofas,Sofas - 940,3,0.21,2279.54
CUST000660,Samantha,Owens,2005-08-20,23680.69,2020,Small,Tier 2,Household Items,East,India,Consumer,2019-05-29,ORD000660,2019-03-04,2019-03-05,Same Day,Punjab,160001,PROD000660,Mops,Mops - 389,5,0.22,3717.7
CUST000661,Louis,Ellison,1978-10-12,30633.12,2022,Medium,Tier 2,Sessional Fruits & Vegetables,East,India,Corporate,2019-11-29,ORD000661,2021-06-10,2021-06-15,First Class,West Bengal,700001,PROD000661,Apples,Apples - 853,1,0.42,4705.15
CUST000662,Brian,Curtis,2008-03-31,31711.34,2022,Large,Tier 2,Electric Appliances,West,India,Consumer,2020-10-05,ORD000662,2019-12-26,2020-01-01,Second Class,West Bengal,700001,PROD000662,Refrigerators,Refrigerators - 686,8,0.23,5079.03
CUST000663,Michael,Stanley,1979-04-02,24858.35,2022,Small,Tier 2,Sessional Fruits & Vegetables,North,India,Consumer,2021-10-10,ORD000663,2021-07-30,2021-08-06,Standard Class,Uttar Pradesh,226001,PROD000663,Mangoes,Mangoes - 162,6,0,5908.84
CUST000664,Darrell,Hill,1964-02-02,48437.05,2019,Small,Village,Electric Appliances,East,India,Corporate,2019-11-28,ORD000664,2021-11-12,2021-11-15,Standard Class,Uttar Pradesh,226001,PROD000664,Refrigerators,Refrigerators - 585,5,0.48,3715.73
CUST000665,Robert,Cole,1993-10-11,32594.31,2021,Medium,Tier 1,Furniture,West,India,Consumer,2020-05-15,ORD000665,2019-08-13,2019-08-19,Same Day,Rajasthan,302001,PROD000665,Sofas,Sofas - 718,7,0.2,2740.88
CUST000666,Whitney,Summers,1955-10-02,34931.31,2022,Small,Village,Fast Food,North,India,Corporate,2023-06-06,ORD000666,2019-11-30,2019-12-07,First Class,Gujarat,380001,PROD000666,Burgers,Burgers - 623,1,0.34,5776.43
CUST000667,Patricia,Henderson,1997-04-09,42787.4,2022,Medium,Tier 1,Furniture,West,India,Consumer,2023-02-05,ORD000667,2021-07-22,2021-07-29,First Class,Madhya Pradesh,462001,PROD000667,Sofas,Sofas - 179,9,0.34,5363.89
CUST000668,Debra,Watson,1988-01-27,36601.48,2019,Large,Village,Fast Food,South,India,Consumer,2019-08-14,ORD000668,2023-02-09,2023-02-12,Second Class,West Bengal,700001,PROD000668,Pizzas,Pizzas - 676,9,0.09,9554.99
CUST000669,Paul,Campbell,2006-02-26,47769.42,2019,Medium,Tier 1,Household Items,West,India,Consumer,2022-04-04,ORD000669,2020-01-27,2020-01-30,First Class,Tamil Nadu,600001,PROD000669,Buckets,Buckets - 743,3,0.46,4247.6
CUST000670,Michelle,Mendoza,1998-01-20,44765.83,2023,Large,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2021-06-20,ORD000670,2022-12-20,2022-12-25,First Class,Karnataka,560001,PROD000670,Tomatoes,Tomatoes - 311,2,0.28,8056.4
CUST000671,Vicki,Perez,1976-11-26,39865.88,2019,Small,Tier 1,Fast Food,East,India,Corporate,2019-01-26,ORD000671,2023-03-23,2023-03-30,Same Day,Tamil Nadu,600001,PROD000671,Fries,Fries - 587,2,0.21,8106.44
CUST000672,Michael,Sims,1985-01-04,12568.06,2020,Small,Tier 2,Household Items,South,India,Consumer,2020-05-10,ORD000672,2020-09-13,2020-09-20,Second Class,Gujarat,380001,PROD000672,Detergents,Detergents - 396,10,0.01,3594.24
CUST000673,Adam,Stevenson,1981-12-20,10551.52,2019,Small,Tier 2,Fast Food,East,India,Corporate,2022-07-31,ORD000673,2020-09-02,2020-09-07,Same Day,Rajasthan,302001,PROD000673,Pizzas,Pizzas - 451,9,0.33,1361.02
CUST000674,Laura,Moran,1966-04-20,23616.73,2020,Medium,Tier 2,Household Items,South,India,Corporate,2021-03-08,ORD000674,2022-07-21,2022-07-26,First Class,Rajasthan,302001,PROD000674,Utensils,Utensils - 424,5,0.3,1662.59
CUST000675,Anne,White,1955-05-14,19580.05,2023,Medium,Village,Fast Food,West,India,Corporate,2023-12-05,ORD000675,2022-08-06,2022-08-12,Standard Class,Uttar Pradesh,226001,PROD000675,Pizzas,Pizzas - 642,2,0.08,3071.91
CUST000676,Daniel,Hampton,1964-12-12,13710.5,2020,Medium,Tier 2,Dairy Products,East,India,Corporate,2021-12-05,ORD000676,2020-04-10,2020-04-11,First Class,Delhi,110001,PROD000676,Cheese,Cheese - 414,5,0.44,862.93
CUST000677,Mark,White,1988-12-11,5188.43,2020,Medium,Tier 1,Electric Appliances,West,India,Corporate,2019-03-08,ORD000677,2023-03-22,2023-03-28,First Class,Punjab,160001,PROD000677,Washing Machines,Washing Machines - 141,4,0.02,1286.68
CUST000678,Mark,Mahoney,1988-05-03,31862.39,2020,Medium,Village,Fast Food,West,India,Corporate,2022-01-24,ORD000678,2023-09-23,2023-09-29,Same Day,Maharashtra,400001,PROD000678,Sandwiches,Sandwiches - 994,3,0.4,3755.28
CUST000679,Derrick,Cooper,1976-06-30,15974.28,2020,Medium,Tier 2,Sessional Fruits & Vegetables,North,India,Corporate,2020-07-08,ORD000679,2022-12-31,2023-01-06,Standard Class,Rajasthan,302001,PROD000679,Apples,Apples - 551,4,0.16,2459.59
CUST000680,David,Berry,1972-04-09,21040.25,2021,Large,Tier 2,Fast Food,West,India,Corporate,2022-01-13,ORD000680,2021-05-24,2021-05-28,Second Class,Punjab,160001,PROD000680,Fries,Fries - 145,10,0.17,2600.42
CUST000681,Holly,Robinson,1989-01-02,18606.32,2022,Medium,Tier 2,Household Items,West,India,Consumer,2021-05-15,ORD000681,2019-12-19,2019-12-21,First Class,Delhi,110001,PROD000681,Detergents,Detergents - 323,7,0.24,3848.98
CUST000682,Amber,Perry,2009-03-01,13051.69,2023,Large,Tier 2,Household Items,West,India,Corporate,2020-12-29,ORD000682,2023-01-24,2023-01-27,First Class,Maharashtra,400001,PROD000682,Buckets,Buckets - 156,5,0.32,1690.85
CUST000683,Danny,Williams,1977-05-29,26936.16,2023,Medium,Tier 1,Furniture,North,India,Consumer,2019-02-26,ORD000683,2019-03-27,2019-04-02,Second Class,Madhya Pradesh,462001,PROD000683,Tables,Tables - 920,3,0.1,4004.59
CUST000684,Gabrielle,Hanson,1988-09-12,36967.92,2020,Medium,Tier 1,Fast Food,West,India,Consumer,2022-05-31,ORD000684,2020-08-23,2020-08-24,First Class,Gujarat,380001,PROD000684,Sandwiches,Sandwiches - 286,7,0.48,3979.16
CUST000685,Devin,Wheeler,2006-04-05,41102.48,2021,Small,Tier 2,Household Items,West,India,Consumer,2021-04-06,ORD000685,2023-04-01,2023-04-02,First Class,Tamil Nadu,600001,PROD000685,Utensils,Utensils - 153,3,0.05,8328.66
CUST000686,Anthony,Trevino,1960-01-10,35576.39,2019,Medium,Tier 1,Dairy Products,South,India,Corporate,2020-02-15,ORD000686,2019-04-26,2019-04-30,Standard Class,Uttar Pradesh,226001,PROD000686,Yogurt,Yogurt - 265,1,0.38,5295.32
CUST000687,David,Simmons,1966-10-07,40739.63,2022,Medium,Tier 1,Dairy Products,North,India,Corporate,2021-01-23,ORD000687,2021-07-15,2021-07-21,First Class,Maharashtra,400001,PROD000687,Milk,Milk - 347,5,0.07,10855.97
CUST000688,Allison,Anthony,1955-03-25,11475.29,2019,Medium,Tier 1,Furniture,East,India,Corporate,2019-05-01,ORD000688,2022-08-29,2022-09-05,Standard Class,West Bengal,700001,PROD000688,Tables,Tables - 217,1,0.44,1443
CUST000689,Jeremy,Cooper,2004-05-01,24732.17,2019,Small,Tier 2,Household Items,North,India,Corporate,2022-08-07,ORD000689,2022-05-18,2022-05-24,First Class,Madhya Pradesh,462001,PROD000689,Detergents,Detergents - 389,5,0.27,1890.27
CUST000690,Brian,Francis,1959-12-15,44406.6,2022,Large,Tier 1,Household Items,South,India,Consumer,2019-09-11,ORD000690,2023-01-20,2023-01-23,Second Class,Gujarat,380001,PROD000690,Buckets,Buckets - 692,8,0.26,7740.45
CUST000691,James,Carter,1979-04-25,4633.03,2021,Large,Tier 1,Furniture,East,India,Consumer,2020-09-24,ORD000691,2020-04-07,2020-04-14,Same Day,Rajasthan,302001,PROD000691,Sofas,Sofas - 510,1,0.02,490.2
CUST000692,Bryan,Moore,1962-02-27,47761.73,2023,Medium,Village,Household Items,South,India,Corporate,2023-01-16,ORD000692,2023-12-24,2023-12-29,Second Class,Rajasthan,302001,PROD000692,Buckets,Buckets - 642,3,0.03,13084.07
CUST000693,Robert,Sanchez,2015-02-18,30129.46,2023,Large,Village,Dairy Products,North,India,Corporate,2021-03-31,ORD000693,2020-11-08,2020-11-12,Second Class,Maharashtra,400001,PROD000693,Cheese,Cheese - 846,10,0.32,2856.24
CUST000694,Veronica,Savage,1983-11-13,30838.43,2022,Medium,Tier 1,Electric Appliances,West,India,Corporate,2022-06-07,ORD000694,2022-08-03,2022-08-06,Standard Class,Delhi,110001,PROD000694,Refrigerators,Refrigerators - 595,8,0.38,3532.55
CUST000695,Adam,Gillespie,1978-10-31,2622.31,2019,Small,Village,Sessional Fruits & Vegetables,East,India,Consumer,2019-04-26,ORD000695,2023-01-13,2023-01-17,First Class,Uttar Pradesh,226001,PROD000695,Tomatoes,Tomatoes - 488,6,0.43,174.47
